query,query_lang,doc_lang,rank,doc_id,title,url,score,confidence,relevant
কারাগার বিক্ষোভ,bn,en,16,913,Bolivians protest fuel price hikes after subsidies cut,https://www.newagebd.net/post/power-energy/285836/bolivians-protest-fuel-price-hikes-after-subsidies-cut,7.3555,0.5124,
কারাগার বিক্ষোভ,bn,en,17,405,"Imran Khan, wife given further jail terms after state gift fraud case",https://dailynewnation.com/imran-khan-wife-given-further-jail-terms-after-state-gift-fraud-case,7.3518,0.5122,
কারাগার বিক্ষোভ,bn,en,18,1010,Truckers in Dhaka dist go on strike from today,https://www.thedailystar.net/news/truckers-in-dhaka-dist-go-on-strike-from-today,7.3406,0.5114,
কারাগার বিক্ষোভ,bn,en,19,898,Nepal mourns its dead after anti-corruption protests,https://www.newagebd.net/post/south-asia/276377/nepal-mourns-its-dead-after-anti-corruption-protests,7.3089,0.5092,
কারাগার বিক্ষোভ,bn,en,20,654,Students continue protest at RU,https://www.newagebd.net/post/education/276575/students-continue-protest-at-ru,7.3010,0.5086,
কারাগার বিক্ষোভ,bn,en,21,1365,Bicycle rally held to protect Surma,https://www.thedailystar.net/city/news/bicycle-rally-held-protect-surma-1043437,7.2759,0.5069,
কারাগার বিক্ষোভ,bn,en,22,362,"Anti-immigrant rhetoric, policies intensify across Europe",https://dailynewnation.com/anti-immigrant-rhetoric-policies-intensify-across-europe,7.0513,0.4912,
কারাগার বিক্ষোভ,bn,en,23,1251,Reuters editor charged with hacking,https://www.thedailystar.net/news/reuters-editor-charged-with-hacking,6.8766,0.4791,
কারাগার বিক্ষোভ,bn,en,24,1470,Today's 18-party's rally rescheduled for tomorrow,https://www.thedailystar.net/news/todays-18-partys-rally-rescheduled-for-tomorrow,6.8008,0.4738,
কারাগার বিক্ষোভ,bn,en,25,912,Govt urged not to lease out ports to foreigners,https://www.newagebd.net/post/politics/283072/govt-urged-not-to-lease-out-ports-to-foreigners,6.7587,0.4709,
কারাগার বিক্ষোভ,bn,en,26,1003,Non-govt pry teachers on hunger strike,https://www.thedailystar.net/news/non-govt-pry-teachers-on-hunger-strike-2,6.7419,0.4697,
কারাগার বিক্ষোভ,bn,en,27,746,Bangladesh promulgates ordinance establishing death penalty for enforced disappearances,https://www.newagebd.net/post/country/283944/bangladesh-promulgates-ordinance-establishing-death-penalty-for-enforced-disappearances,6.6714,0.4648,
কারাগার বিক্ষোভ,bn,en,28,600,Cancellation of all secret deals with US demanded,https://www.newagebd.net/post/country/276793/cancellation-of-all-secret-deals-with-us-demanded,6.6658,0.4644,
কারাগার বিক্ষোভ,bn,en,29,564,December month unique milestone in identity of nation: DU VC,https://www.newagebd.net/post/country/283906/december-month-unique-milestone-in-identity-of-nation-du-vc,6.6246,0.4615,
কারাগার বিক্ষোভ,bn,en,30,1058,Garments workers to gherao BGMEA,https://www.thedailystar.net/news/garments-workers-to-gherao-bgmea,6.5757,0.4581,
কারাগার বিক্ষোভ,bn,en,31,1082,Journalists in Ctg blast bomb attack on press,https://www.thedailystar.net/news/journalists-in-ctg-blast-bomb-attack-on-press,6.4572,0.4499,
কারাগার বিক্ষোভ,bn,en,32,634,People ready to show red card to a party for misdeeds: Jamaat amir,https://www.newagebd.net/post/politics/284409/people-ready-to-show-red-card-to-a-party-for-misdeeds-jamaat-amir,6.4193,0.4472,
কারাগার বিক্ষোভ,bn,en,33,481,UN decries detention of Pakistan ex-PM Khan’s wife,https://dailynewnation.com/un-decries-detention-of-pakistan-ex-pm-khans-wife,6.3527,0.4426,
কারাগার বিক্ষোভ,bn,en,34,1457,Activists fight back,https://www.thedailystar.net/news/activists-fight-back,6.2962,0.4386,
কারাগার বিক্ষোভ,bn,en,35,1055,Army can’t be silent observer: Khaleda,https://www.thedailystar.net/news/khaleda-set-to-address-roadside-rally-in-bogra,6.2639,0.4364,
কারাগার বিক্ষোভ,bn,en,36,1463,2-2 draw for BD girls,https://www.thedailystar.net/news/2-2-draw-for-bd-girls,6.2631,0.4363,
কারাগার বিক্ষোভ,bn,en,37,9,BOA celebrates arrival of King’s Baton Relay,https://dailynewnation.com/boa-celebrates-arrival-of-kings-baton-relay,6.2112,0.4327,
কারাগার বিক্ষোভ,bn,en,38,540,Scrapping of deals with foreigners demanded,https://www.newagebd.net/post/country/282875/scrapping-of-deals-with-foreigners-demanded,6.0753,0.4233,
কারাগার বিক্ষোভ,bn,en,39,1223,BNP demands withdrawal of Tangail DC,https://www.thedailystar.net/news/bnp-demands-withdrawal-of-tangail-dc,6.0200,0.4194,
কারাগার বিক্ষোভ,bn,en,40,443,Myanmar military air strike on hospital kills 31,https://dailynewnation.com/myanmar-military-air-strike-on-hospital-kills-31,5.9800,0.4166,
কারাগার বিক্ষোভ,bn,en,41,688,"City people suffer for hours due to road blockade, street protests",https://www.newagebd.net/post/country/280907/city-people-suffer-for-hours-due-to-road-blockade-street-protests,5.9333,0.4134,
কারাগার বিক্ষোভ,bn,en,42,1020,Stop implementation of Task Force report,https://www.thedailystar.net/news/stop-implementation-of-task-force-report,5.9270,0.4129,
কারাগার বিক্ষোভ,bn,en,43,867,Election on time demanded for democratic transition,https://www.newagebd.net/post/country/281502/election-on-time-demanded-for-democratic-transition,5.6256,0.3919,
কারাগার বিক্ষোভ,bn,en,44,1070,JUTA's rejoinder and Star's reply,https://www.thedailystar.net/news/jutas-rejoinder-and-stars-reply,5.6140,0.3911,
কারাগার বিক্ষোভ,bn,en,45,778,"Normal security not ensured at Delhi mission, says Touhid",https://www.newagebd.net/post/foreign%20affairs/285795/normal-security-not-ensured-at-delhi-mission-says-touhid,5.5604,0.3874,
কারাগার বিক্ষোভ,bn,en,46,141,Hadi’s struggles to inspire future generations ENVIRON ADVISER,https://dailynewnation.com/hadis-struggles-to-inspire-future-generations-environ-adviser,5.5514,0.3868,
কারাগার বিক্ষোভ,bn,en,47,375,"No gas for 18 hours a day in capital’s Jatrabari, Dania, Shonirakhra, Rayerbag areas",https://dailynewnation.com/no-gas-for-18-hours-a-day-in-capitals-jatrabari-dania-shonirakhra-rayerbag-areas,5.5219,0.3847,
কারাগার বিক্ষোভ,bn,en,48,578,Lanka jails immigration chief for two years,https://www.newagebd.net/post/south-asia/276926/lanka-jails-immigration-chief-for-two-years,5.4179,0.3775,
কারাগার বিক্ষোভ,bn,en,49,519,Workers stage demo for reopening of 8 CEPZ factories,https://www.newagebd.net/post/country/279528/workers-stage-demo-for-reopening-of-8-cepz-factories,5.4078,0.3767,
কারাগার বিক্ষোভ,bn,en,50,655,Myanmar junta denies killing civilians,https://www.newagebd.net/post/south-asia/285084/myanmar-junta-denies-killing-civilians,5.3906,0.3756,
কারাগার বিক্ষোভ,bn,bn,1,2982,সিরিয়ায় আটক শামীমা বেগমসহ ৬৬ ব্রিটিশ নাগরিকের প্রত্যাবাসনের দাবি,https://www.prothomalo.com/world/europe/kkpag6pbfd,7.1118,0.4955,
কারাগার বিক্ষোভ,bn,bn,2,2412,আদিয়ালা কারাগারে ইমরান খান,https://www.prothomalo.com/world/pakistan/87us9psmqj,6.7320,0.4690,
কারাগার বিক্ষোভ,bn,bn,3,2719,মেট্রোরেলে ‘হাফ পাসের’ দাবিতে শিক্ষার্থীদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/capital/kprcirys7v,6.7033,0.4670,
কারাগার বিক্ষোভ,bn,bn,4,2702,কুমিল্লা-৭ আসনে বিএনপির প্রার্থী পরিবর্তনের দাবিতে কাফনের কাপড় পরে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/esz8j1u22f,6.6673,0.4645,
কারাগার বিক্ষোভ,bn,bn,5,2136,৭ দিনের মধ্যে দাবি না মানলে কঠোর কর্মসূচি ঘোষণা ব্যাটারি রিকশা সংগ্রাম পরিষদের,https://www.prothomalo.com/bangladesh/capital/s2ajki1934,6.4925,0.4523,
কারাগার বিক্ষোভ,bn,bn,6,2094,আমীর খসরু মাহমুদ চৌধুরী আরও চার মামলায় জামিন পেলেন,https://www.prothomalo.com/bangladesh/3f8h5o322m,6.3057,0.4393,
কারাগার বিক্ষোভ,bn,bn,7,2027,পাঠ্যপুস্তকে শহীদ আবু সাঈদকে নিয়ে ভুল তথ্যের প্রতিবাদে রোকেয়া বিশ্ববিদ্যালয়ে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/6q0trdvbog,6.2216,0.4334,
কারাগার বিক্ষোভ,bn,bn,8,2058,"সংঘর্ষের ঘটনায় মামলা হয়নি, এখনো থমথমে ক্যাম্পাস",https://www.prothomalo.com/bangladesh/district/rg7o9tj6nh,5.9936,0.4176,
কারাগার বিক্ষোভ,bn,bn,9,2696,বেক্সিমকোর ১৬ কারখানা খুলে দেওয়ার দাবিতে শ্রমিকদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/amzkvbual5,5.3968,0.3760,
কারাগার বিক্ষোভ,bn,bn,10,2562,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,5.2229,0.3639,
কারাগার বিক্ষোভ,bn,bn,11,2489,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,5.2049,0.3626,
কারাগার বিক্ষোভ,bn,bn,12,2897,সিরিয়াকে সহায়তার পথ খুঁজতে রিয়াদে আলোচনায় আরব ও ইইউর কূটনীতিকেরা,https://www.prothomalo.com/world/middle-east/begx6ft5cb,5.1352,0.3578,
কারাগার বিক্ষোভ,bn,bn,13,2203,শহীদ ওসমান হাদির খুনিদের গ্রেপ্তারের দাবিতে বরিশাল-ঢাকা মহাসড়ক অবরোধ করে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/xhsh321ywl,4.8785,0.3399,
কারাগার বিক্ষোভ,bn,bn,14,2244,"ভোলায় প্রসূতির মৃত্যু, ক্ষুব্ধ স্বজনদের ক্লিনিকে হামলার চেষ্টা",https://www.prothomalo.com/bangladesh/district/pmuo5z4aks,4.8490,0.3378,
কারাগার বিক্ষোভ,bn,bn,15,2095,নেপালের রাজনৈতিক সংকটে তরুণদের প্রিয় কে এই বালেন শাহ,https://www.prothomalo.com/world/asia/f1evdozhjb,4.7950,0.3341,
কারাগার বিক্ষোভ,bn,bn,16,2239,"বিপিএলের আজকের দুই ম্যাচ কখন, নতুন টিকিট কি লাগবে",https://www.prothomalo.com/sports/cricket/xpo54nizo4,4.6848,0.3264,
কারাগার বিক্ষোভ,bn,bn,17,2432,জনসংখ্যা বৃদ্ধি নিয়ন্ত্রণে কঠোর অভিবাসননীতি নিয়েছে আয়ারল্যান্ড,https://www.prothomalo.com/world/europe/i9eylx3c2p,4.5494,0.3169,
কারাগার বিক্ষোভ,bn,bn,18,2100,"আক্রমণের কথা খোলাখুলি বলেছিল, সরকার পদক্ষেপ নিচ্ছে না: উদীচী",https://www.prothomalo.com/bangladesh/wih3c1z3li,4.4523,0.3102,
কারাগার বিক্ষোভ,bn,bn,19,2397,"কারওয়ান বাজারে ব্যবসায়ীদের মানববন্ধনে অতর্কিত হামলা, প্রতিবাদে লাঠিসোঁটা নিয়ে বিক্ষোভ",https://www.prothomalo.com/bangladesh/crime/p11ymnglzy,4.2939,0.2991,
কারাগার বিক্ষোভ,bn,bn,20,2474,সরকারবিরোধী আন্দোলন রাজতন্ত্রে ফেরার জন্য নয়,https://www.prothomalo.com/world/middle-east/3555xq5f48,4.1240,0.2873,
কারাগার বিক্ষোভ,bn,bn,21,2194,বিশ্বজুড়ে বিক্ষোভের ডাক ভেনেজুয়েলার বিরোধীদের,https://www.prothomalo.com/world/south-america/7610zkhtp4,4.0841,0.2845,
কারাগার বিক্ষোভ,bn,bn,22,2758,"ইরানের সঙ্গে বাণিজ্য করলে দিতে হবে ২৫ শতাংশ শুল্ক, ট্রাম্পের নতুন ঘোষণা",https://www.prothomalo.com/world/usa/rthvigfdww,3.9573,0.2757,
কারাগার বিক্ষোভ,bn,bn,23,2966,"দোহারে চাঁদাবাজির মামলায় যুবদল কর্মী গ্রেপ্তার, ভুয়া মামলার অভিযোগ তুলে মানববন্ধন",https://www.prothomalo.com/bangladesh/district/dsa8r8hjzo,3.9504,0.2752,
কারাগার বিক্ষোভ,bn,bn,24,2271,ছিনতাই–চাঁদাবাজিতে আলোচিতরাও ঢাবি ছাত্রলীগের পূর্ণাঙ্গ কমিটিতে,https://www.prothomalo.com/bangladesh/sgaqlqtdgr,3.7795,0.2633,
কারাগার বিক্ষোভ,bn,bn,25,2550,"হেলিকপ্টার থেকে নেমে গাড়ি ছিনতাই করে পালানোর চেষ্টা প্রেসিডেন্টের, শেষে কীভাবে ধরা পড়লেন",https://www.prothomalo.com/world/europe/gk3secy9ot,3.7450,0.2609,
কারাগার বিক্ষোভ,bn,bn,26,2670,"বিএনপির মনোনয়ন ঘিরে অনৈক্য, দলীয় প্রার্থীর বিরুদ্ধে এককাট্টা অন্যরা",https://www.prothomalo.com/bangladesh/district/qikc1lytgh,3.5495,0.2473,
কারাগার বিক্ষোভ,bn,bn,27,2654,"বিএনপির প্রার্থী শফিকুলের সঙ্গে এক মঞ্চে রায়হানুল, একসঙ্গে কাজ করার ঘোষণা",https://www.prothomalo.com/bangladesh/district/1qqmkrb2hj,3.5308,0.2460,
কারাগার বিক্ষোভ,bn,bn,28,2158,"‘সংক্ষুব্ধ ছাত্র-জনতার’ মিছিলে পুলিশের ধাওয়া, লাঠিপেটা",https://www.prothomalo.com/bangladesh/capital/cr9jkrsihw,3.4563,0.2408,
কারাগার বিক্ষোভ,bn,bn,29,2936,"শ্রীপুরে বকেয়া বেতনের দাবিতে সড়ক অবরোধ, শ্রমিক-পুলিশ সংঘর্ষে আহত ৩০",https://www.prothomalo.com/bangladesh/district/3t96g8kl0d,3.4407,0.2397,
কারাগার বিক্ষোভ,bn,bn,30,2502,"আরও তিনজন গ্রেপ্তার, এখনো হয়নি হত্যা মামলা",https://www.prothomalo.com/bangladesh/kt24ydqtxu,3.3799,0.2355,
কারাগার বিক্ষোভ,bn,bn,31,2468,আইনজীবী হত্যাকাণ্ডে জড়িতদের ২৪ ঘণ্টার মধ্যে গ্রেপ্তারের দাবি,https://www.prothomalo.com/bangladesh/district/nl2po5by2g,3.3020,0.2300,
কারাগার বিক্ষোভ,bn,bn,32,2830,বিশ্বজুড়ে জেন-জি আবার রাজনীতিতে আশার আলো জ্বালাচ্ছে,https://www.prothomalo.com/opinion/column/lluofvxr2u,3.2851,0.2289,
কারাগার বিক্ষোভ,bn,bn,33,2537,ফেব্রুয়ারির মধ্যে জাতীয় নির্বাচনের ব্যবস্থা করুন: আরিফুল হক,https://www.prothomalo.com/bangladesh/district/ksi8ixtgw1,3.2186,0.2242,
কারাগার বিক্ষোভ,bn,bn,34,2863,বিক্ষোভে ‘হাজার হাজার মৃত্যুর’ পেছনে যুক্তরাষ্ট্র ও ইসরায়েল: খামেনির অভিযোগ,https://www.prothomalo.com/world/middle-east/b5en9u93n3,3.1740,0.2211,
কারাগার বিক্ষোভ,bn,bn,35,2913,"তিন দাবিতে ২৪ ঘণ্টা ধরে ৪ শিক্ষার্থীর অনশন, দুজন অসুস্থ",https://www.prothomalo.com/bangladesh/8gifnviw8t,2.8900,0.2013,
কারাগার বিক্ষোভ,bn,bn,36,2187,বিশ্বব্যবস্থা এক বছরেই ওলট–পালট করে দিয়েছেন ট্রাম্প,https://www.prothomalo.com/world/usa/g80migx9ud,2.8505,0.1986,
কারাগার বিক্ষোভ,bn,bn,37,2174,"বিক্ষোভকারীদের তিন দিনের মধ্যে আত্মসমর্পণের নির্দেশ ইরানের, গ্রেপ্তার ‘দাঙ্গাবাজদের’ শাস্তি দেওয়া শুরু",https://www.prothomalo.com/world/middle-east/m5llvrjsyj,2.7646,0.1926,
কারাগার বিক্ষোভ,bn,bn,38,2185,"সুষ্ঠু ভোটের জন্য যা দরকার, কমিশন কি তা করছে",https://www.prothomalo.com/opinion/column/8u2xmh0pny,2.6804,0.1867,
কারাগার বিক্ষোভ,bn,bn,39,2979,"মুরগির টুকরা আরও ছোট, ডাল হয়েছে পাতলা",https://www.prothomalo.com/bangladesh/district/eqyutxk62a,2.6496,0.1846,
কারাগার বিক্ষোভ,bn,bn,40,2736,"৮ নির্বাচন কমিশনারের পদত্যাগ, প্রশাসনিক ভবনে তালা",https://www.prothomalo.com/bangladesh/district/49vny2gu4p,2.5466,0.1774,
কারাগার বিক্ষোভ,bn,bn,41,2806,ঘোড়াঘাটে মাজারে হামলা-অগ্নিসংযোগের পর ব্যাপক লুটপাট,https://www.prothomalo.com/bangladesh/district/g538nzjnkc,2.5270,0.1761,
কারাগার বিক্ষোভ,bn,bn,42,2463,ইরান বাইরের দুনিয়া থেকে কত দিন বিচ্ছিন্ন থাকবে,https://www.prothomalo.com/opinion/column/gdb7mx2f1t,2.3975,0.1670,
কারাগার বিক্ষোভ,bn,bn,43,2479,ক্ষুদ্র জাতিগোষ্ঠীর শিক্ষার্থীদের ওপর হামলার প্রতিবাদ জানিয়ে ৪৬ নাগরিকের বিবৃতি,https://www.prothomalo.com/bangladesh/glo4lmal0p,2.3826,0.1660,
কারাগার বিক্ষোভ,bn,bn,44,2620,সিত্তের পতনকালে মিয়ানমারের গৃহযুদ্ধে নতুন উপাদান,https://www.prothomalo.com/opinion/column/dgr2ikhgst,2.1866,0.1523,
কারাগার বিক্ষোভ,bn,bn,45,2732,"পঁচিশে পঁচিশ, যা নিয়ে আলোচনা হয় দেশজুড়ে",https://www.prothomalo.com/bangladesh/c2g4c2anzs,1.2399,0.0864,
কারাগার বিক্ষোভ,bn,bn,46,2925,"চীন কেন ইরান, ভেনেজুয়েলার পাশে নেই",https://www.prothomalo.com/opinion/column/g4z8wlqzxd,1.2118,0.0844,
prison protest,en,bn,1,2719,মেট্রোরেলে ‘হাফ পাসের’ দাবিতে শিক্ষার্থীদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/capital/kprcirys7v,13.4065,1.0000,
prison protest,en,bn,2,2702,কুমিল্লা-৭ আসনে বিএনপির প্রার্থী পরিবর্তনের দাবিতে কাফনের কাপড় পরে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/esz8j1u22f,13.3346,0.9946,
prison protest,en,bn,3,2136,৭ দিনের মধ্যে দাবি না মানলে কঠোর কর্মসূচি ঘোষণা ব্যাটারি রিকশা সংগ্রাম পরিষদের,https://www.prothomalo.com/bangladesh/capital/s2ajki1934,12.9850,0.9686,
prison protest,en,bn,4,2027,পাঠ্যপুস্তকে শহীদ আবু সাঈদকে নিয়ে ভুল তথ্যের প্রতিবাদে রোকেয়া বিশ্ববিদ্যালয়ে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/6q0trdvbog,12.4431,0.9281,
prison protest,en,bn,5,2058,"সংঘর্ষের ঘটনায় মামলা হয়নি, এখনো থমথমে ক্যাম্পাস",https://www.prothomalo.com/bangladesh/district/rg7o9tj6nh,11.9872,0.8941,
prison protest,en,bn,6,2696,বেক্সিমকোর ১৬ কারখানা খুলে দেওয়ার দাবিতে শ্রমিকদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/amzkvbual5,10.7935,0.8051,
prison protest,en,bn,7,2562,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,10.4458,0.7792,
prison protest,en,bn,8,2489,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,10.4098,0.7765,
prison protest,en,bn,9,2897,সিরিয়াকে সহায়তার পথ খুঁজতে রিয়াদে আলোচনায় আরব ও ইইউর কূটনীতিকেরা,https://www.prothomalo.com/world/middle-east/begx6ft5cb,10.2704,0.7661,
prison protest,en,bn,10,2203,শহীদ ওসমান হাদির খুনিদের গ্রেপ্তারের দাবিতে বরিশাল-ঢাকা মহাসড়ক অবরোধ করে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/xhsh321ywl,9.7570,0.7278,
prison protest,en,bn,11,2244,"ভোলায় প্রসূতির মৃত্যু, ক্ষুব্ধ স্বজনদের ক্লিনিকে হামলার চেষ্টা",https://www.prothomalo.com/bangladesh/district/pmuo5z4aks,9.6981,0.7234,
prison protest,en,bn,12,2095,নেপালের রাজনৈতিক সংকটে তরুণদের প্রিয় কে এই বালেন শাহ,https://www.prothomalo.com/world/asia/f1evdozhjb,9.5899,0.7153,
prison protest,en,bn,13,2239,"বিপিএলের আজকের দুই ম্যাচ কখন, নতুন টিকিট কি লাগবে",https://www.prothomalo.com/sports/cricket/xpo54nizo4,9.3696,0.6989,
prison protest,en,bn,14,2432,জনসংখ্যা বৃদ্ধি নিয়ন্ত্রণে কঠোর অভিবাসননীতি নিয়েছে আয়ারল্যান্ড,https://www.prothomalo.com/world/europe/i9eylx3c2p,9.0989,0.6787,
prison protest,en,bn,15,2100,"আক্রমণের কথা খোলাখুলি বলেছিল, সরকার পদক্ষেপ নিচ্ছে না: উদীচী",https://www.prothomalo.com/bangladesh/wih3c1z3li,8.9046,0.6642,
prison protest,en,bn,16,2397,"কারওয়ান বাজারে ব্যবসায়ীদের মানববন্ধনে অতর্কিত হামলা, প্রতিবাদে লাঠিসোঁটা নিয়ে বিক্ষোভ",https://www.prothomalo.com/bangladesh/crime/p11ymnglzy,8.5878,0.6406,
prison protest,en,bn,17,2474,সরকারবিরোধী আন্দোলন রাজতন্ত্রে ফেরার জন্য নয়,https://www.prothomalo.com/world/middle-east/3555xq5f48,8.2480,0.6152,
prison protest,en,bn,18,2194,বিশ্বজুড়ে বিক্ষোভের ডাক ভেনেজুয়েলার বিরোধীদের,https://www.prothomalo.com/world/south-america/7610zkhtp4,8.1682,0.6093,
prison protest,en,bn,19,2758,"ইরানের সঙ্গে বাণিজ্য করলে দিতে হবে ২৫ শতাংশ শুল্ক, ট্রাম্পের নতুন ঘোষণা",https://www.prothomalo.com/world/usa/rthvigfdww,7.9145,0.5903,
prison protest,en,bn,20,2966,"দোহারে চাঁদাবাজির মামলায় যুবদল কর্মী গ্রেপ্তার, ভুয়া মামলার অভিযোগ তুলে মানববন্ধন",https://www.prothomalo.com/bangladesh/district/dsa8r8hjzo,7.9009,0.5893,
prison protest,en,bn,21,2550,"হেলিকপ্টার থেকে নেমে গাড়ি ছিনতাই করে পালানোর চেষ্টা প্রেসিডেন্টের, শেষে কীভাবে ধরা পড়লেন",https://www.prothomalo.com/world/europe/gk3secy9ot,7.4900,0.5587,
prison protest,en,bn,22,2670,"বিএনপির মনোনয়ন ঘিরে অনৈক্য, দলীয় প্রার্থীর বিরুদ্ধে এককাট্টা অন্যরা",https://www.prothomalo.com/bangladesh/district/qikc1lytgh,7.0991,0.5295,
prison protest,en,bn,23,2654,"বিএনপির প্রার্থী শফিকুলের সঙ্গে এক মঞ্চে রায়হানুল, একসঙ্গে কাজ করার ঘোষণা",https://www.prothomalo.com/bangladesh/district/1qqmkrb2hj,7.0615,0.5267,
prison protest,en,bn,24,2158,"‘সংক্ষুব্ধ ছাত্র-জনতার’ মিছিলে পুলিশের ধাওয়া, লাঠিপেটা",https://www.prothomalo.com/bangladesh/capital/cr9jkrsihw,6.9125,0.5156,
prison protest,en,bn,25,2936,"শ্রীপুরে বকেয়া বেতনের দাবিতে সড়ক অবরোধ, শ্রমিক-পুলিশ সংঘর্ষে আহত ৩০",https://www.prothomalo.com/bangladesh/district/3t96g8kl0d,6.8814,0.5133,
prison protest,en,bn,26,2502,"আরও তিনজন গ্রেপ্তার, এখনো হয়নি হত্যা মামলা",https://www.prothomalo.com/bangladesh/kt24ydqtxu,6.7597,0.5042,
prison protest,en,bn,27,2468,আইনজীবী হত্যাকাণ্ডে জড়িতদের ২৪ ঘণ্টার মধ্যে গ্রেপ্তারের দাবি,https://www.prothomalo.com/bangladesh/district/nl2po5by2g,6.6040,0.4926,
prison protest,en,bn,28,2830,বিশ্বজুড়ে জেন-জি আবার রাজনীতিতে আশার আলো জ্বালাচ্ছে,https://www.prothomalo.com/opinion/column/lluofvxr2u,6.5703,0.4901,
prison protest,en,bn,29,2537,ফেব্রুয়ারির মধ্যে জাতীয় নির্বাচনের ব্যবস্থা করুন: আরিফুল হক,https://www.prothomalo.com/bangladesh/district/ksi8ixtgw1,6.4372,0.4802,
prison protest,en,bn,30,2863,বিক্ষোভে ‘হাজার হাজার মৃত্যুর’ পেছনে যুক্তরাষ্ট্র ও ইসরায়েল: খামেনির অভিযোগ,https://www.prothomalo.com/world/middle-east/b5en9u93n3,6.3481,0.4735,
prison protest,en,bn,31,2913,"তিন দাবিতে ২৪ ঘণ্টা ধরে ৪ শিক্ষার্থীর অনশন, দুজন অসুস্থ",https://www.prothomalo.com/bangladesh/8gifnviw8t,5.7801,0.4311,
prison protest,en,bn,32,2187,বিশ্বব্যবস্থা এক বছরেই ওলট–পালট করে দিয়েছেন ট্রাম্প,https://www.prothomalo.com/world/usa/g80migx9ud,5.7010,0.4252,
prison protest,en,bn,33,2174,"বিক্ষোভকারীদের তিন দিনের মধ্যে আত্মসমর্পণের নির্দেশ ইরানের, গ্রেপ্তার ‘দাঙ্গাবাজদের’ শাস্তি দেওয়া শুরু",https://www.prothomalo.com/world/middle-east/m5llvrjsyj,5.5292,0.4124,
prison protest,en,bn,34,2185,"সুষ্ঠু ভোটের জন্য যা দরকার, কমিশন কি তা করছে",https://www.prothomalo.com/opinion/column/8u2xmh0pny,5.3608,0.3999,
prison protest,en,bn,35,2979,"মুরগির টুকরা আরও ছোট, ডাল হয়েছে পাতলা",https://www.prothomalo.com/bangladesh/district/eqyutxk62a,5.2992,0.3953,
prison protest,en,bn,36,2736,"৮ নির্বাচন কমিশনারের পদত্যাগ, প্রশাসনিক ভবনে তালা",https://www.prothomalo.com/bangladesh/district/49vny2gu4p,5.0933,0.3799,
prison protest,en,bn,37,2806,ঘোড়াঘাটে মাজারে হামলা-অগ্নিসংযোগের পর ব্যাপক লুটপাট,https://www.prothomalo.com/bangladesh/district/g538nzjnkc,5.0540,0.3770,
prison protest,en,bn,38,2463,ইরান বাইরের দুনিয়া থেকে কত দিন বিচ্ছিন্ন থাকবে,https://www.prothomalo.com/opinion/column/gdb7mx2f1t,4.7951,0.3577,
prison protest,en,bn,39,2479,ক্ষুদ্র জাতিগোষ্ঠীর শিক্ষার্থীদের ওপর হামলার প্রতিবাদ জানিয়ে ৪৬ নাগরিকের বিবৃতি,https://www.prothomalo.com/bangladesh/glo4lmal0p,4.7652,0.3554,
prison protest,en,bn,40,2622,"ইমরান খানের শারীরিক অবস্থা নিয়ে তথ্য দিচ্ছে না কর্তৃপক্ষ, অবস্থান কর্মসূচি কেপি মুখ্যমন্ত্রীর",https://www.prothomalo.com/world/pakistan/jwhba4w79g,4.5258,0.3376,
prison protest,en,bn,41,2867,লুৎফুজ্জামান বাবরের মুক্তিতে উচ্ছ্বসিত নেত্রকোনার হাওরপারের মানুষ,https://www.prothomalo.com/bangladesh/district/lnbc2yspdk,3.9546,0.2950,
prison protest,en,bn,42,2271,ছিনতাই–চাঁদাবাজিতে আলোচিতরাও ঢাবি ছাত্রলীগের পূর্ণাঙ্গ কমিটিতে,https://www.prothomalo.com/bangladesh/sgaqlqtdgr,3.6669,0.2735,
