query,query_lang,doc_lang,rank,doc_id,title,url,score,confidence,relevant
কারাগার বিক্ষোভ,bn,en,29,4154,Students continue protest at RU,https://www.newagebd.net/post/education/276575/students-continue-protest-at-ru,7.8393,0.5125,
কারাগার বিক্ষোভ,bn,en,30,4413,Bolivians protest fuel price hikes after subsidies cut,https://www.newagebd.net/post/power-energy/285836/bolivians-protest-fuel-price-hikes-after-subsidies-cut,7.6549,0.5004,
কারাগার বিক্ষোভ,bn,en,31,2865,Bicycle rally held to protect Surma,https://www.thedailystar.net/city/news/bicycle-rally-held-protect-surma-1043437,7.6109,0.4976,
কারাগার বিক্ষোভ,bn,en,32,2510,Truckers in Dhaka dist go on strike from today,https://www.thedailystar.net/news/truckers-in-dhaka-dist-go-on-strike-from-today,7.4799,0.4890,
কারাগার বিক্ষোভ,bn,en,33,3362,"Anti-immigrant rhetoric, policies intensify across Europe",https://dailynewnation.com/anti-immigrant-rhetoric-policies-intensify-across-europe,7.4776,0.4888,
কারাগার বিক্ষোভ,bn,en,34,4934,North Korea denounces UK for sanctions on organisations accused of links to prison camps,https://www.tbsnews.net/world/north-korea-denounces-uk-sanctions-organisations-accused-links-prison-camps-104806,7.2229,0.4722,
কারাগার বিক্ষোভ,bn,en,35,4572,Taiwan opens office to help people fleeing Hong Kong after China passes new security law,https://www.tbsnews.net/world/politics/taiwan-opens-office-help-people-fleeing-hong-kong-after-china-passes-new-security-law,7.1950,0.4704,
কারাগার বিক্ষোভ,bn,en,36,2970,Today's 18-party's rally rescheduled for tomorrow,https://www.thedailystar.net/news/todays-18-partys-rally-rescheduled-for-tomorrow,7.1893,0.4700,
কারাগার বিক্ষোভ,bn,en,37,4412,Govt urged not to lease out ports to foreigners,https://www.newagebd.net/post/politics/283072/govt-urged-not-to-lease-out-ports-to-foreigners,7.1701,0.4687,
কারাগার বিক্ষোভ,bn,en,38,4593,Unofficial Hong Kong vote sees new generation take over battle for democracy,https://www.tbsnews.net/world/politics/unofficial-hong-kong-vote-sees-new-generation-take-over-battle-democracy-107026,7.1288,0.4660,
কারাগার বিক্ষোভ,bn,en,39,3405,"Imran Khan, wife given further jail terms after state gift fraud case",https://dailynewnation.com/imran-khan-wife-given-further-jail-terms-after-state-gift-fraud-case,7.1214,0.4656,
কারাগার বিক্ষোভ,bn,en,40,3855,"Journalist Anis Alamgir breaks down in court, sent to prison in ACC case",https://www.dhakatribune.com/bangladesh/dhaka/402028/anis-alamgir-breaks-down-silently-in-the-dock,7.1209,0.4655,
কারাগার বিক্ষোভ,bn,en,41,4100,Cancellation of all secret deals with US demanded,https://www.newagebd.net/post/country/276793/cancellation-of-all-secret-deals-with-us-demanded,7.0379,0.4601,
কারাগার বিক্ষোভ,bn,en,42,4064,December month unique milestone in identity of nation: DU VC,https://www.newagebd.net/post/country/283906/december-month-unique-milestone-in-identity-of-nation-du-vc,7.0307,0.4596,
কারাগার বিক্ষোভ,bn,en,43,3518,Tarique slams political party for making ‘derogatory remarks’ about women,https://www.dhakatribune.com/bangladesh/politics/402394/tarique-rahman-criticises-%E2%80%98derogatory-remarks%E2%80%99,7.0175,0.4588,
কারাগার বিক্ষোভ,bn,en,44,4398,Nepal mourns its dead after anti-corruption protests,https://www.newagebd.net/post/south-asia/276377/nepal-mourns-its-dead-after-anti-corruption-protests,6.9513,0.4544,
কারাগার বিক্ষোভ,bn,en,45,2503,Non-govt pry teachers on hunger strike,https://www.thedailystar.net/news/non-govt-pry-teachers-on-hunger-strike-2,6.9123,0.4519,
কারাগার বিক্ষোভ,bn,en,46,2957,Activists fight back,https://www.thedailystar.net/news/activists-fight-back,6.9034,0.4513,
কারাগার বিক্ষোভ,bn,en,47,2582,Journalists in Ctg blast bomb attack on press,https://www.thedailystar.net/news/journalists-in-ctg-blast-bomb-attack-on-press,6.8788,0.4497,
কারাগার বিক্ষোভ,bn,en,48,4134,People ready to show red card to a party for misdeeds: Jamaat amir,https://www.newagebd.net/post/politics/284409/people-ready-to-show-red-card-to-a-party-for-misdeeds-jamaat-amir,6.8612,0.4485,
কারাগার বিক্ষোভ,bn,en,49,4889,"At least 6,126 killed in Iran protests, activists say",https://www.tbsnews.net/world/least-6126-killed-iran-protests-activists-say-1344886,6.8322,0.4466,
কারাগার বিক্ষোভ,bn,en,50,2558,Garments workers to gherao BGMEA,https://www.thedailystar.net/news/garments-workers-to-gherao-bgmea,6.7674,0.4424,
কারাগার বিক্ষোভ,bn,bn,1,646,মিনেসোটায় ৭০০ অভিবাসন এজেন্ট প্রত্যাহারের ঘোষণা ট্রাম্পের,https://www.bd-pratidin.com/international-news/2026/02/04/1213088,10.1142,0.6612,
কারাগার বিক্ষোভ,bn,bn,2,330,সোনাগাজীতে বিএনপি সমর্থক দু'ইউপি চেয়ারম্যান জামিনে মুক্ত,https://www.banglatribune.com/country/58994/%E0%A6%B8%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%97%E0%A6%BE%E0%A6%9C%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%8F%E0%A6%A8%E0%A6%AA%E0%A6%BF-%E0%A6%87%E0%A6%89%E0%A6%AA%E0%A6%BF-%E0%A6%9A%E0%A7%87%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%9C%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A7%87-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4,9.6973,0.6339,
কারাগার বিক্ষোভ,bn,bn,3,2482,সিরিয়ায় আটক শামীমা বেগমসহ ৬৬ ব্রিটিশ নাগরিকের প্রত্যাবাসনের দাবি,https://www.prothomalo.com/world/europe/kkpag6pbfd,7.0442,0.4605,
কারাগার বিক্ষোভ,bn,bn,4,1205,নিউইয়র্কে আখতারের ওপর হামলার প্রতিবাদে এনসিপির বিক্ষোভ,https://www.dhakapost.com/politics/397081,6.9584,0.4549,
কারাগার বিক্ষোভ,bn,bn,5,827,ভেনেজুয়েলায় রাজনৈতিক বন্দিদের সাধারণ ক্ষমা,https://www.bd-pratidin.com/international/2026/02/01/1211712,6.8689,0.4490,
কারাগার বিক্ষোভ,bn,bn,6,1276,জরুরি সংবাদ সম্মেলন ডেকেছে এনসিপি,https://www.dhakapost.com/politics/396982,6.7997,0.4445,
কারাগার বিক্ষোভ,bn,bn,7,1067,ফ্লোটিলা নৌবহর আটকের প্রতিবাদে জামায়াতের বিক্ষোভ মিছিল,https://www.dhakapost.com/politics/399265,6.7500,0.4413,
কারাগার বিক্ষোভ,bn,bn,8,246,দুই নেতা গুমের প্রতিবাদে রাজধানীতে শিবিরের বিক্ষোভ,https://www.banglatribune.com/country/61917/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE-%E0%A6%97%E0%A7%81%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A7%87-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8B%E0%A6%AD,6.6576,0.4352,
কারাগার বিক্ষোভ,bn,bn,9,1912,আদিয়ালা কারাগারে ইমরান খান,https://www.prothomalo.com/world/pakistan/87us9psmqj,6.6369,0.4339,
কারাগার বিক্ষোভ,bn,bn,10,1448,বেগম জিয়া গণতন্ত্রের জন্য জীবন উৎসর্গ করেছেন : মির্জা ফখরুল,https://www.dhakapost.com/politics/414491,6.4090,0.4190,
কারাগার বিক্ষোভ,bn,bn,11,1142,"আ. লীগের লকডাউন কর্মসূচি, আগামীকাল যেসব স্থানে অবস্থান নেবে ছাত্রশিবির",https://www.dhakapost.com/politics/408963,6.3787,0.4170,
কারাগার বিক্ষোভ,bn,bn,12,2219,মেট্রোরেলে ‘হাফ পাসের’ দাবিতে শিক্ষার্থীদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/capital/kprcirys7v,6.3120,0.4126,
কারাগার বিক্ষোভ,bn,bn,13,2202,কুমিল্লা-৭ আসনে বিএনপির প্রার্থী পরিবর্তনের দাবিতে কাফনের কাপড় পরে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/esz8j1u22f,6.2920,0.4113,
কারাগার বিক্ষোভ,bn,bn,14,759,"যুক্তরাষ্ট্রজুড়ে আইসিই বিরোধী উত্তাল বিক্ষোভ, ক্লাস বর্জনে শিক্ষার্থীরা",https://www.bd-pratidin.com/international-news/2026/02/01/1211833,6.2556,0.4090,
কারাগার বিক্ষোভ,bn,bn,15,1594,আমীর খসরু মাহমুদ চৌধুরী আরও চার মামলায় জামিন পেলেন,https://www.prothomalo.com/bangladesh/3f8h5o322m,6.2377,0.4078,
কারাগার বিক্ষোভ,bn,bn,16,1636,৭ দিনের মধ্যে দাবি না মানলে কঠোর কর্মসূচি ঘোষণা ব্যাটারি রিকশা সংগ্রাম পরিষদের,https://www.prothomalo.com/bangladesh/capital/s2ajki1934,6.1327,0.4009,
কারাগার বিক্ষোভ,bn,bn,17,1284,৭ দফা দাবিতে খেলাফত আন্দোলনের বিক্ষোভ,https://www.dhakapost.com/politics/395921,6.0134,0.3931,
কারাগার বিক্ষোভ,bn,bn,18,1034,"বিএনপি নেতা পিন্টুকে ‘পরিকল্পিতভাবে হত্যা’ করা হয়েছে, দাবি স্ত্রীর",https://www.dhakapost.com/politics/414887,5.9494,0.3889,
কারাগার বিক্ষোভ,bn,bn,19,1392,ওসমান হাদির ওপর হামলার প্রতিবাদে চট্টগ্রামে শিবিরের বিক্ষোভ,https://www.dhakapost.com/politics/416226,5.8856,0.3848,
কারাগার বিক্ষোভ,bn,bn,20,1527,পাঠ্যপুস্তকে শহীদ আবু সাঈদকে নিয়ে ভুল তথ্যের প্রতিবাদে রোকেয়া বিশ্ববিদ্যালয়ে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/6q0trdvbog,5.8757,0.3841,
কারাগার বিক্ষোভ,bn,bn,21,1190,নভেম্বরে গণভোটের দাবিতে ইসির সামনে বিক্ষোভ,https://www.dhakapost.com/politics/405709,5.8522,0.3826,
কারাগার বিক্ষোভ,bn,bn,22,738,কয়েক সপ্তাহ পর প্রকাশ্যে এলেন খামেনি,https://www.bd-pratidin.com/international-news/2026/01/31/1211527,5.8509,0.3825,
কারাগার বিক্ষোভ,bn,bn,23,83,ময়মনসিংহে স্কুলছাত্রী হত্যার বিচার চেয়ে মহাসড়ক অবরোধ,https://www.banglatribune.com/country/58851/%E0%A6%AE%E0%A7%9F%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%B9%E0%A7%87-%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%9C%E0%A6%95-%E0%A6%85%E0%A6%AC%E0%A6%B0%E0%A7%8B%E0%A6%A7,5.7897,0.3785,
কারাগার বিক্ষোভ,bn,bn,24,1558,"সংঘর্ষের ঘটনায় মামলা হয়নি, এখনো থমথমে ক্যাম্পাস",https://www.prothomalo.com/bangladesh/district/rg7o9tj6nh,5.6887,0.3719,
কারাগার বিক্ষোভ,bn,bn,25,1345,ওসমান হাদির ওপর গুলি নির্বাচন বানচালের চক্রান্তের অংশ : বুলবুল,https://www.dhakapost.com/politics/416214,5.5465,0.3626,
কারাগার বিক্ষোভ,bn,bn,26,297,কর্মজীবী নারীদের নিয়ে জামায়াত আমিরের মন্তব্যের প্রতিবাদে ঝাড়ু মিছিল,https://www.banglatribune.com/country/932432/%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A7%80-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%9C%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A7%9F%E0%A6%BE%E0%A6%A4-%E0%A6%86%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0,5.5464,0.3626,
কারাগার বিক্ষোভ,bn,bn,27,1242,২৮ অক্টোবর লগি-বৈঠার তাণ্ডব : ঘোষিত কর্মসূচি সফল করার আহ্বান জামায়াতের,https://www.dhakapost.com/politics/405124,5.4291,0.3549,
কারাগার বিক্ষোভ,bn,bn,28,500,"ব্রাজিলে বলসোনারোর সমর্থকদের সমাবেশে বজ্রপাত, আহত ৮৯",https://www.bd-pratidin.com/international-news/2026/01/26/1209499,5.2681,0.3444,
কারাগার বিক্ষোভ,bn,bn,29,622,বিক্ষোভের উসকানিদাতাদের বিরুদ্ধে কঠোর পদক্ষেপ নিতে যাচ্ছে ইরান,https://www.bd-pratidin.com/international-news/2026/01/26/1209461,5.2206,0.3413,
কারাগার বিক্ষোভ,bn,bn,30,262,৩ ডিসেম্বর বরগুনা হানাদারমুক্ত দিবস,https://www.banglatribune.com/country/60555/%E0%A7%A9-%E0%A6%A1%E0%A6%BF%E0%A6%B8%E0%A7%87%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B0-%E0%A6%AC%E0%A6%B0%E0%A6%97%E0%A7%81%E0%A6%A8%E0%A6%BE-%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4-%E0%A6%A6%E0%A6%BF%E0%A6%AC%E0%A6%B8,5.2104,0.3406,
কারাগার বিক্ষোভ,bn,bn,31,2196,বেক্সিমকোর ১৬ কারখানা খুলে দেওয়ার দাবিতে শ্রমিকদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/amzkvbual5,5.1393,0.3360,
কারাগার বিক্ষোভ,bn,bn,32,582,ইরানের বিরুদ্ধে হামলায় নিজ ভূখণ্ড ব্যবহারের অনুমতি দেবে না আমিরাত,https://www.bd-pratidin.com/international-news/2026/01/26/1209625,5.1108,0.3341,
কারাগার বিক্ষোভ,bn,bn,33,201,টাকার হিসাব না পাওয়ার বলি তিন শিশু!,https://www.banglatribune.com/country/khulna/67035/%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%8B-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A6%BF%E0%A6%B8%E0%A6%BE%E0%A6%AC-%E0%A6%A8%E0%A6%BE-%E0%A6%AA%E0%A6%BE%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%B2%E0%A6%BF-%E0%A6%A4%E0%A6%BF%E0%A6%A8-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81,5.0549,0.3305,
কারাগার বিক্ষোভ,bn,bn,34,2062,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,4.9679,0.3248,
কারাগার বিক্ষোভ,bn,bn,35,1989,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,4.9662,0.3247,
কারাগার বিক্ষোভ,bn,bn,36,1484,ফ্যাসিস্ট আওয়ামী লীগকে আর কোনো ছাড় নয় : হেলাল উদ্দিন,https://www.dhakapost.com/politics/409127,4.9413,0.3230,
কারাগার বিক্ষোভ,bn,bn,37,2397,সিরিয়াকে সহায়তার পথ খুঁজতে রিয়াদে আলোচনায় আরব ও ইইউর কূটনীতিকেরা,https://www.prothomalo.com/world/middle-east/begx6ft5cb,4.8891,0.3196,
কারাগার বিক্ষোভ,bn,bn,38,1703,শহীদ ওসমান হাদির খুনিদের গ্রেপ্তারের দাবিতে বরিশাল-ঢাকা মহাসড়ক অবরোধ করে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/xhsh321ywl,4.6574,0.3045,
কারাগার বিক্ষোভ,bn,bn,39,1744,"ভোলায় প্রসূতির মৃত্যু, ক্ষুব্ধ স্বজনদের ক্লিনিকে হামলার চেষ্টা",https://www.prothomalo.com/bangladesh/district/pmuo5z4aks,4.6434,0.3036,
কারাগার বিক্ষোভ,bn,bn,40,1022,মুগদা থানা ছাত্রলীগের সাধারণ সম্পাদক গ্রেপ্তার,https://www.dhakapost.com/politics/413922,4.6153,0.3017,
কারাগার বিক্ষোভ,bn,bn,41,1595,নেপালের রাজনৈতিক সংকটে তরুণদের প্রিয় কে এই বালেন শাহ,https://www.prothomalo.com/world/asia/f1evdozhjb,4.5942,0.3003,
কারাগার বিক্ষোভ,bn,bn,42,1739,"বিপিএলের আজকের দুই ম্যাচ কখন, নতুন টিকিট কি লাগবে",https://www.prothomalo.com/sports/cricket/xpo54nizo4,4.4465,0.2907,
কারাগার বিক্ষোভ,bn,bn,43,1030,বিদেশের মাটিতে মুখোমুখি অবস্থান তৈরি হয়েছে : রাশেদ খান,https://www.dhakapost.com/politics/396700,4.4210,0.2890,
কারাগার বিক্ষোভ,bn,bn,44,1932,জনসংখ্যা বৃদ্ধি নিয়ন্ত্রণে কঠোর অভিবাসননীতি নিয়েছে আয়ারল্যান্ড,https://www.prothomalo.com/world/europe/i9eylx3c2p,4.3586,0.2849,
কারাগার বিক্ষোভ,bn,bn,45,1600,"আক্রমণের কথা খোলাখুলি বলেছিল, সরকার পদক্ষেপ নিচ্ছে না: উদীচী",https://www.prothomalo.com/bangladesh/wih3c1z3li,4.2700,0.2791,
কারাগার বিক্ষোভ,bn,bn,46,1091,নভেম্বর মাসের মধ্যেই গণভোট আয়োজনসহ ৫ দাবি ইসলামী আন্দোলন বাংলাদেশের,https://www.dhakapost.com/politics/403456,4.1584,0.2718,
কারাগার বিক্ষোভ,bn,bn,47,1897,"কারওয়ান বাজারে ব্যবসায়ীদের মানববন্ধনে অতর্কিত হামলা, প্রতিবাদে লাঠিসোঁটা নিয়ে বিক্ষোভ",https://www.prothomalo.com/bangladesh/crime/p11ymnglzy,4.1251,0.2697,
কারাগার বিক্ষোভ,bn,bn,48,1260,চট্টগ্রামে বিএনপির চার নেতা বহিষ্কার,https://www.dhakapost.com/politics/406786,4.0208,0.2629,
কারাগার বিক্ষোভ,bn,bn,49,1974,সরকারবিরোধী আন্দোলন রাজতন্ত্রে ফেরার জন্য নয়,https://www.prothomalo.com/world/middle-east/3555xq5f48,3.9692,0.2595,
কারাগার বিক্ষোভ,bn,bn,50,618,"আবারও হুথির গর্জন, মার্কিন নৌবহরে হামলার হুঁশিয়ারি",https://www.bd-pratidin.com/international-news/2026/01/26/1209560,3.9386,0.2575,
prison protest,en,bn,1,1205,নিউইয়র্কে আখতারের ওপর হামলার প্রতিবাদে এনসিপির বিক্ষোভ,https://www.dhakapost.com/politics/397081,13.9168,1.0000,
prison protest,en,bn,2,1276,জরুরি সংবাদ সম্মেলন ডেকেছে এনসিপি,https://www.dhakapost.com/politics/396982,13.5993,0.9772,
prison protest,en,bn,3,1067,ফ্লোটিলা নৌবহর আটকের প্রতিবাদে জামায়াতের বিক্ষোভ মিছিল,https://www.dhakapost.com/politics/399265,13.5000,0.9700,
prison protest,en,bn,4,246,দুই নেতা গুমের প্রতিবাদে রাজধানীতে শিবিরের বিক্ষোভ,https://www.banglatribune.com/country/61917/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE-%E0%A6%97%E0%A7%81%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A7%87-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8B%E0%A6%AD,13.3152,0.9568,
prison protest,en,bn,5,1142,"আ. লীগের লকডাউন কর্মসূচি, আগামীকাল যেসব স্থানে অবস্থান নেবে ছাত্রশিবির",https://www.dhakapost.com/politics/408963,12.7574,0.9167,
prison protest,en,bn,6,2219,মেট্রোরেলে ‘হাফ পাসের’ দাবিতে শিক্ষার্থীদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/capital/kprcirys7v,12.6239,0.9071,
prison protest,en,bn,7,2202,কুমিল্লা-৭ আসনে বিএনপির প্রার্থী পরিবর্তনের দাবিতে কাফনের কাপড় পরে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/esz8j1u22f,12.5839,0.9042,
prison protest,en,bn,8,759,"যুক্তরাষ্ট্রজুড়ে আইসিই বিরোধী উত্তাল বিক্ষোভ, ক্লাস বর্জনে শিক্ষার্থীরা",https://www.bd-pratidin.com/international-news/2026/02/01/1211833,12.5112,0.8990,
prison protest,en,bn,9,1636,৭ দিনের মধ্যে দাবি না মানলে কঠোর কর্মসূচি ঘোষণা ব্যাটারি রিকশা সংগ্রাম পরিষদের,https://www.prothomalo.com/bangladesh/capital/s2ajki1934,12.2654,0.8813,
prison protest,en,bn,10,1284,৭ দফা দাবিতে খেলাফত আন্দোলনের বিক্ষোভ,https://www.dhakapost.com/politics/395921,12.0268,0.8642,
prison protest,en,bn,11,1392,ওসমান হাদির ওপর হামলার প্রতিবাদে চট্টগ্রামে শিবিরের বিক্ষোভ,https://www.dhakapost.com/politics/416226,11.7712,0.8458,
prison protest,en,bn,12,1527,পাঠ্যপুস্তকে শহীদ আবু সাঈদকে নিয়ে ভুল তথ্যের প্রতিবাদে রোকেয়া বিশ্ববিদ্যালয়ে বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/6q0trdvbog,11.7515,0.8444,
prison protest,en,bn,13,1190,নভেম্বরে গণভোটের দাবিতে ইসির সামনে বিক্ষোভ,https://www.dhakapost.com/politics/405709,11.7044,0.8410,
prison protest,en,bn,14,738,কয়েক সপ্তাহ পর প্রকাশ্যে এলেন খামেনি,https://www.bd-pratidin.com/international-news/2026/01/31/1211527,11.7018,0.8408,
prison protest,en,bn,15,83,ময়মনসিংহে স্কুলছাত্রী হত্যার বিচার চেয়ে মহাসড়ক অবরোধ,https://www.banglatribune.com/country/58851/%E0%A6%AE%E0%A7%9F%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%B9%E0%A7%87-%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%9C%E0%A6%95-%E0%A6%85%E0%A6%AC%E0%A6%B0%E0%A7%8B%E0%A6%A7,11.5794,0.8320,
prison protest,en,bn,16,1558,"সংঘর্ষের ঘটনায় মামলা হয়নি, এখনো থমথমে ক্যাম্পাস",https://www.prothomalo.com/bangladesh/district/rg7o9tj6nh,11.3774,0.8175,
prison protest,en,bn,17,1345,ওসমান হাদির ওপর গুলি নির্বাচন বানচালের চক্রান্তের অংশ : বুলবুল,https://www.dhakapost.com/politics/416214,11.0931,0.7971,
prison protest,en,bn,18,297,কর্মজীবী নারীদের নিয়ে জামায়াত আমিরের মন্তব্যের প্রতিবাদে ঝাড়ু মিছিল,https://www.banglatribune.com/country/932432/%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A7%80-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%9C%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A7%9F%E0%A6%BE%E0%A6%A4-%E0%A6%86%E0%A6%AE%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0,11.0929,0.7971,
prison protest,en,bn,19,1242,২৮ অক্টোবর লগি-বৈঠার তাণ্ডব : ঘোষিত কর্মসূচি সফল করার আহ্বান জামায়াতের,https://www.dhakapost.com/politics/405124,10.8582,0.7802,
prison protest,en,bn,20,500,"ব্রাজিলে বলসোনারোর সমর্থকদের সমাবেশে বজ্রপাত, আহত ৮৯",https://www.bd-pratidin.com/international-news/2026/01/26/1209499,10.5363,0.7571,
prison protest,en,bn,21,622,বিক্ষোভের উসকানিদাতাদের বিরুদ্ধে কঠোর পদক্ষেপ নিতে যাচ্ছে ইরান,https://www.bd-pratidin.com/international-news/2026/01/26/1209461,10.4412,0.7503,
prison protest,en,bn,22,2196,বেক্সিমকোর ১৬ কারখানা খুলে দেওয়ার দাবিতে শ্রমিকদের বিক্ষোভ,https://www.prothomalo.com/bangladesh/district/amzkvbual5,10.2786,0.7386,
prison protest,en,bn,23,582,ইরানের বিরুদ্ধে হামলায় নিজ ভূখণ্ড ব্যবহারের অনুমতি দেবে না আমিরাত,https://www.bd-pratidin.com/international-news/2026/01/26/1209625,10.2216,0.7345,
prison protest,en,bn,24,201,টাকার হিসাব না পাওয়ার বলি তিন শিশু!,https://www.banglatribune.com/country/khulna/67035/%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%8B-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A6%BF%E0%A6%B8%E0%A6%BE%E0%A6%AC-%E0%A6%A8%E0%A6%BE-%E0%A6%AA%E0%A6%BE%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%B2%E0%A6%BF-%E0%A6%A4%E0%A6%BF%E0%A6%A8-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81,10.1098,0.7264,
prison protest,en,bn,25,2062,ওসমান হাদি হত্যার বিচার দাবিতে জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে বিক্ষোভ মিছিল,https://www.prothomalo.com/bangladesh/district/jmwa48522g,9.9358,0.7139,
prison protest,en,bn,26,1989,"বরিশাল বিশ্ববিদ্যালয়ে বাধার মুখে কর্মস্থলে যোগ দিতে পারেননি নতুন কোষাধ্যক্ষ, প্রক্টরের পদত্যাগ",https://www.prothomalo.com/bangladesh/district/4p5mii2iax,9.9324,0.7137,
prison protest,en,bn,27,1484,ফ্যাসিস্ট আওয়ামী লীগকে আর কোনো ছাড় নয় : হেলাল উদ্দিন,https://www.dhakapost.com/politics/409127,9.8827,0.7101,
